CFK_fin_event_reet_global_assoc_event_cd,fin_event_reet_global_assoc,event_cd,fin_event_code,event_cd
CFK_fin_event_reet_rate_assoc_reet_rate_id_tax_district_id_uga_indicator_cd_description,fin_event_reet_rate_assoc,reet_rate_id,reet_rate_uga_desc_assoc,reet_rate_id
CFK_fin_event_reet_rate_assoc_reet_rate_id_tax_district_id_uga_indicator_cd_description,fin_event_reet_rate_assoc,tax_district_id,reet_rate_uga_desc_assoc,tax_district_id
CFK_fin_event_reet_rate_assoc_reet_rate_id_tax_district_id_uga_indicator_cd_description,fin_event_reet_rate_assoc,uga_indicator_cd,reet_rate_uga_desc_assoc,uga_indicator_cd
CFK_fin_event_reet_rate_assoc_fin_account_id,fin_event_reet_rate_assoc,fin_account_id,fin_account,fin_account_id
CFK_fin_event_reet_rate_assoc_event_cd,fin_event_reet_rate_assoc,event_cd,fin_event_code,event_cd
CFK_fin_event_reet_rate_assoc_reet_rate_id_tax_district_id_uga_indicator_cd_description,fin_event_reet_rate_assoc,event_cd,reet_rate_uga_desc_assoc,event_cd
CFK_fin_event_reet_rate_assoc_description,fin_event_reet_rate_assoc,description,fin_reet_rate_description,description_cd
CFK_fin_event_reet_rate_assoc_reet_rate_id_tax_district_id_uga_indicator_cd_description,fin_event_reet_rate_assoc,description,reet_rate_uga_desc_assoc,description
CFK_fin_event_refund_type_assoc_fin_account_id,fin_event_refund_type_assoc,fin_account_id,fin_account,fin_account_id
CFK_fin_event_refund_type_assoc_event_cd,fin_event_refund_type_assoc,event_cd,fin_event_code,event_cd
CFK_fin_event_refund_type_assoc_year_refund_type_cd,fin_event_refund_type_assoc,year,refund_type,year
CFK_fin_event_refund_type_assoc_year_refund_type_cd,fin_event_refund_type_assoc,refund_type_cd,refund_type,refund_type_cd
CFK_fin_transaction_fin_event_cd,fin_transaction,fin_event_cd,fin_event_code,event_cd
CFK_fin_transaction_type_object_type_cd,fin_transaction_type,object_type_cd,object_type,object_type_cd
CFK_fin_vendor_site_fin_vendor_id,fin_vendor_site,fin_vendor_id,fin_vendor,fin_vendor_id
CFK_fiscal_year_district_id,fiscal_year,district_id,account,acct_id
CFK_fiscal_year_end_tax_year_end_tax_month,fiscal_year,end_tax_year,fiscal_month,tax_year
CFK_fiscal_year_end_tax_year_end_tax_month,fiscal_year,end_tax_month,fiscal_month,tax_month
CFK_fiscal_year_collection_year_begin_balance_due_fiscal_year_id,fiscal_year_collection_year_begin_balance_due,fiscal_year_id,fiscal_year,fiscal_year_id
CFK_fiscal_year_collection_year_begin_balance_due_levy_fiscal_year_id,fiscal_year_collection_year_begin_balance_due_levy,fiscal_year_id,fiscal_year,fiscal_year_id
CFK_fiscal_year_month_end_balance_due_tax_year_tax_month,fiscal_year_month_end_balance_due,tax_year,fiscal_month,tax_year
CFK_fiscal_year_month_end_balance_due_tax_year_tax_month,fiscal_year_month_end_balance_due,tax_month,fiscal_month,tax_month
CFK_fiscal_year_month_end_balance_due_levy_tax_year_tax_month,fiscal_year_month_end_balance_due_levy,tax_year,fiscal_month,tax_year
CFK_fiscal_year_month_end_balance_due_levy_tax_year_tax_month,fiscal_year_month_end_balance_due_levy,tax_month,fiscal_month,tax_month
CFK_forms_ocr_document_forms_maintenance,forms_ocr_document,form_id,forms_maintenance,lKey
CFK_forms_ocr_zones_forms_ocr_document,forms_ocr_zones,document_id,forms_ocr_document,document_id
CFK_freeze_ceiling_accept_supplement_group_run_detail_run_id,freeze_ceiling_accept_supplement_group_run_detail,run_id,freeze_ceiling_run,run_id
CFK_freeze_ceiling_freeze_refreeze_run_detail_run_id,freeze_ceiling_freeze_refreeze_run_detail,run_id,freeze_ceiling_run,run_id
CFK_freeze_ceiling_newly_approved_entity_freeze_ceiling_run_detail_run_id,freeze_ceiling_newly_approved_entity_freeze_ceiling_run_detail,run_id,freeze_ceiling_run,run_id
CFK_freeze_ceiling_run_run_type_id,freeze_ceiling_run,run_type_id,freeze_ceiling_run_type,run_type_id
CFK_freeze_ceiling_run_entity_freeze_type_run_id,freeze_ceiling_run_entity_freeze_type,run_id,freeze_ceiling_run,run_id
CFK_freeze_ceiling_run_entity_freeze_type_entity_id,freeze_ceiling_run_entity_freeze_type,entity_id,entity,entity_id
CFK_freeze_ceiling_run_entity_freeze_type_freeze_type,freeze_ceiling_run_entity_freeze_type,freeze_type,exmpt_type,exmpt_type_cd
CFK_freeze_ceiling_run_supplement_run_id,freeze_ceiling_run_supplement,run_id,freeze_ceiling_run,run_id
CFK_freeze_ceiling_verification_run_detail_run_id,freeze_ceiling_verification_run_detail,run_id,freeze_ceiling_run,run_id
CFK_fund_year_tax_district_id_levy_cd,fund,year,levy,year
CFK_fund_year_tax_district_id_levy_cd,fund,tax_district_id,levy,tax_district_id
CFK_fund_year_tax_district_id_levy_cd,fund,levy_cd,levy,levy_cd
CFK_global_notification_excluded_users_notification_id,global_notification_excluded_users,notification_id,global_notification,notification_id
CFK_global_notification_excluded_users_pacs_user_id,global_notification_excluded_users,pacs_user_id,pacs_user,pacs_user_id
CFK_image_type_picture_type,image_type,picture_type,picture_type,picture_type
CFK_image_type_user_role_assoc_image_type,image_type_user_role_assoc,image_type,image_type,image_type
CFK_import_assessment_agency_id,import_assessment,agency_id,special_assessment_agency,agency_id
CFK_import_assessment_data_import_id,import_assessment_data,import_id,import_assessment,import_id
CFK_import_bpp_account_info_import_bpp,import_bpp_account_info,run_id,import_bpp,run_id
CFK_import_bpp_error_import_bpp,import_bpp_error,run_id,import_bpp,run_id
CFK_import_bpp_rendition_import_bpp,import_bpp_rendition,run_id,import_bpp,run_id
CFK_import_bpp_situs_info_import_bpp,import_bpp_situs_info,run_id,import_bpp,run_id
CFK_import_payment_payment_run_id,import_payment,payment_run_id,import_payment_run,payment_run_id
CFK_import_payment_statements_payment_run_id,import_payment_statements,payment_run_id,import_payment_run,payment_run_id
CFK_import_payment_tenders_payment_run_id,import_payment_tenders,payment_run_id,import_payment_run,payment_run_id
CFK_import_shared_prop_detail_lRunId,import_shared_prop_detail,lRunId,import_shared_prop,lRunId
CFK_imprv_prop_val_yr_sup_num_prop_id,imprv,prop_id,property_val,prop_id
CFK_imprv_prop_val_yr_sup_num_prop_id,imprv,prop_val_yr,property_val,prop_val_yr
CFK_imprv_prop_val_yr_sup_num_prop_id,imprv,sup_num,property_val,sup_num
CFK_imprv_imprv_type_cd,imprv,imprv_type_cd,imprv_type,imprv_type_cd
CFK_imprv_imprv_state_cd,imprv,imprv_state_cd,state_code,state_cd
CFK_imprv_adj_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_adj,prop_id,imprv,prop_id
CFK_imprv_adj_prop_val_yr_imprv_adj_type_cd,imprv_adj,prop_val_yr,imprv_adj_type,imprv_adj_type_year
CFK_imprv_adj_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_adj,prop_val_yr,imprv,prop_val_yr
CFK_imprv_adj_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_adj,imprv_id,imprv,imprv_id
CFK_imprv_adj_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_adj,sale_id,imprv,sale_id
CFK_imprv_adj_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_adj,sup_num,imprv,sup_num
CFK_imprv_adj_prop_val_yr_imprv_adj_type_cd,imprv_adj,imprv_adj_type_cd,imprv_adj_type,imprv_adj_type_cd
CFK_imprv_attr_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_attr,imprv_id,imprv_detail,imprv_id
CFK_imprv_attr_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_attr,prop_id,imprv_detail,prop_id
CFK_imprv_attr_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_attr,imprv_det_id,imprv_detail,imprv_det_id
CFK_imprv_attr_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_attr,prop_val_yr,imprv_detail,prop_val_yr
CFK_imprv_attr_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_attr,sup_num,imprv_detail,sup_num
CFK_imprv_attr_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_attr,sale_id,imprv_detail,sale_id
CFK_imprv_attr_i_attr_val_id_i_attr_val_cd,imprv_attr,i_attr_val_id,attribute_val,imprv_attr_id
CFK_imprv_attr_i_attr_val_id_i_attr_val_cd,imprv_attr,i_attr_val_cd,attribute_val,imprv_attr_val_cd
CFK_imprv_attr_val_imprv_attr_id_imprv_attr_val_cd,imprv_attr_val,imprv_attr_id,attribute_val,imprv_attr_id
CFK_imprv_attr_val_imprv_attr_id_imprv_attr_val_cd,imprv_attr_val,imprv_attr_val_cd,attribute_val,imprv_attr_val_cd
CFK_imprv_det_adj_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_det_adj,prop_id,imprv_detail,prop_id
CFK_imprv_det_adj_prop_val_yr_imprv_adj_type_cd,imprv_det_adj,prop_val_yr,imprv_adj_type,imprv_adj_type_year
CFK_imprv_det_adj_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_det_adj,prop_val_yr,imprv_detail,prop_val_yr
CFK_imprv_det_adj_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_det_adj,imprv_id,imprv_detail,imprv_id
CFK_imprv_det_adj_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_det_adj,imprv_det_id,imprv_detail,imprv_det_id
CFK_imprv_det_adj_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_det_adj,sup_num,imprv_detail,sup_num
CFK_imprv_det_adj_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_det_adj,sale_id,imprv_detail,sale_id
CFK_imprv_det_adj_prop_val_yr_imprv_adj_type_cd,imprv_det_adj,imprv_adj_type_cd,imprv_adj_type,imprv_adj_type_cd
CFK_imprv_detail_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_detail,prop_id,imprv,prop_id
CFK_imprv_detail_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_detail,prop_val_yr,imprv,prop_val_yr
CFK_imprv_detail_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_detail,imprv_id,imprv,imprv_id
CFK_imprv_detail_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_detail,sup_num,imprv,sup_num
CFK_imprv_detail_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_detail,sale_id,imprv,sale_id
CFK_imprv_detail_imprv_det_class_cd,imprv_detail,imprv_det_class_cd,imprv_det_class,imprv_det_class_cd
CFK_imprv_detail_imprv_det_meth_cd,imprv_detail,imprv_det_meth_cd,imprv_det_meth,imprv_det_meth_cd
CFK_imprv_detail_imprv_det_type_cd,imprv_detail,imprv_det_type_cd,imprv_det_type,imprv_det_type_cd
CFK_imprv_detail_condition_cd,imprv_detail,condition_cd,condition,condition_cd
CFK_imprv_detail_imprv_det_sub_class_cd,imprv_detail,imprv_det_sub_class_cd,imprv_det_sub_class,imprv_det_sub_cls_cd
CFK_imprv_detail_lease_class,imprv_detail,lease_class,lease_class_code,class_cd
CFK_imprv_detail_permanent_crop_age_group,imprv_detail,permanent_crop_age_group,permanent_crop_age_group,age_group_cd
CFK_imprv_detail_permanent_crop_trellis,imprv_detail,permanent_crop_trellis,permanent_crop_trellis_type,trellis_cd
CFK_imprv_detail_permanent_crop_irrigation_system_type,imprv_detail,permanent_crop_irrigation_system_type,permanent_crop_irrigation_system_type,irrigation_type_cd
CFK_imprv_detail_permanent_crop_irrigation_sub_class,imprv_detail,permanent_crop_irrigation_sub_class,permanent_crop_irrigation_sub_class_type,sub_class_type_cd
CFK_imprv_detail_permanent_crop_density,imprv_detail,permanent_crop_density,permanent_crop_density,density_cd
CFK_imprv_detail_cms_addition_section,imprv_detail_cms_addition,prop_val_yr,imprv_detail_cms_section,prop_val_yr
CFK_imprv_detail_cms_addition_section,imprv_detail_cms_addition,sup_num,imprv_detail_cms_section,sup_num
CFK_imprv_detail_cms_addition_section,imprv_detail_cms_addition,sale_id,imprv_detail_cms_section,sale_id
CFK_imprv_detail_cms_addition_section,imprv_detail_cms_addition,prop_id,imprv_detail_cms_section,prop_id
CFK_imprv_detail_cms_addition_section,imprv_detail_cms_addition,imprv_id,imprv_detail_cms_section,imprv_id
CFK_imprv_detail_cms_addition_section,imprv_detail_cms_addition,imprv_det_id,imprv_detail_cms_section,imprv_det_id
CFK_imprv_detail_cms_addition_section,imprv_detail_cms_addition,section_id,imprv_detail_cms_section,section_id
CFK_imprv_detail_cms_component_section,imprv_detail_cms_component,prop_val_yr,imprv_detail_cms_section,prop_val_yr
CFK_imprv_detail_cms_component_section,imprv_detail_cms_component,sup_num,imprv_detail_cms_section,sup_num
CFK_imprv_detail_cms_component_section,imprv_detail_cms_component,sale_id,imprv_detail_cms_section,sale_id
CFK_imprv_detail_cms_component_section,imprv_detail_cms_component,prop_id,imprv_detail_cms_section,prop_id
CFK_imprv_detail_cms_component_section,imprv_detail_cms_component,imprv_id,imprv_detail_cms_section,imprv_id
CFK_imprv_detail_cms_component_section,imprv_detail_cms_component,imprv_det_id,imprv_detail_cms_section,imprv_det_id
CFK_imprv_detail_cms_component_section,imprv_detail_cms_component,section_id,imprv_detail_cms_section,section_id
CFK_imprv_detail_cms_estimate_imprv_detail,imprv_detail_cms_estimate,prop_val_yr,imprv_detail,prop_val_yr
CFK_imprv_detail_cms_estimate_imprv_detail,imprv_detail_cms_estimate,sup_num,imprv_detail,sup_num
CFK_imprv_detail_cms_estimate_imprv_detail,imprv_detail_cms_estimate,sale_id,imprv_detail,sale_id
CFK_imprv_detail_cms_estimate_imprv_detail,imprv_detail_cms_estimate,prop_id,imprv_detail,prop_id
CFK_imprv_detail_cms_estimate_imprv_detail,imprv_detail_cms_estimate,imprv_id,imprv_detail,imprv_id
CFK_imprv_detail_cms_estimate_imprv_detail,imprv_detail_cms_estimate,imprv_det_id,imprv_detail,imprv_det_id
CFK_imprv_detail_cms_occupancy_section,imprv_detail_cms_occupancy,prop_val_yr,imprv_detail_cms_section,prop_val_yr
CFK_imprv_detail_cms_occupancy_section,imprv_detail_cms_occupancy,sup_num,imprv_detail_cms_section,sup_num
CFK_imprv_detail_cms_occupancy_section,imprv_detail_cms_occupancy,sale_id,imprv_detail_cms_section,sale_id
CFK_imprv_detail_cms_occupancy_section,imprv_detail_cms_occupancy,prop_id,imprv_detail_cms_section,prop_id
CFK_imprv_detail_cms_occupancy_section,imprv_detail_cms_occupancy,imprv_id,imprv_detail_cms_section,imprv_id
CFK_imprv_detail_cms_occupancy_section,imprv_detail_cms_occupancy,imprv_det_id,imprv_detail_cms_section,imprv_det_id
CFK_imprv_detail_cms_occupancy_section,imprv_detail_cms_occupancy,section_id,imprv_detail_cms_section,section_id
CFK_imprv_detail_cms_section_imprv_detail_cms_estimate,imprv_detail_cms_section,prop_val_yr,imprv_detail_cms_estimate,prop_val_yr
CFK_imprv_detail_cms_section_imprv_detail_cms_estimate,imprv_detail_cms_section,sup_num,imprv_detail_cms_estimate,sup_num
CFK_imprv_detail_cms_section_imprv_detail_cms_estimate,imprv_detail_cms_section,sale_id,imprv_detail_cms_estimate,sale_id
CFK_imprv_detail_cms_section_imprv_detail_cms_estimate,imprv_detail_cms_section,prop_id,imprv_detail_cms_estimate,prop_id
CFK_imprv_detail_cms_section_imprv_detail_cms_estimate,imprv_detail_cms_section,imprv_id,imprv_detail_cms_estimate,imprv_id
CFK_imprv_detail_cms_section_imprv_detail_cms_estimate,imprv_detail_cms_section,imprv_det_id,imprv_detail_cms_estimate,imprv_det_id
CFK_imprv_detail_feature_template_imprv_det_type,imprv_detail_feature_template,imprv_det_type_cd,imprv_det_type,imprv_det_type_cd
CFK_imprv_detail_feature_template_imprv_det_meth,imprv_detail_feature_template,imprv_det_meth_cd,imprv_det_meth,imprv_det_meth_cd
CFK_imprv_detail_feature_template_detail_imprv_detail_feature_template,imprv_detail_feature_template_detail,imprv_detail_feature_template_id,imprv_detail_feature_template,imprv_detail_feature_template_id
CFK_imprv_detail_feature_template_detail_attribute,imprv_detail_feature_template_detail,imprv_attr_id,attribute,imprv_attr_id
CFK_imprv_detail_feature_template_detail_attribute_val,imprv_detail_feature_template_detail,imprv_attr_id,attribute_val,imprv_attr_id
CFK_imprv_detail_feature_template_detail_attribute_val,imprv_detail_feature_template_detail,imprv_attr_val_cd,attribute_val,imprv_attr_val_cd
CFK_imprv_detail_rms_addition_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_addition,prop_val_yr,imprv_detail_rms_estimate,prop_val_yr
CFK_imprv_detail_rms_addition_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_addition,sup_num,imprv_detail_rms_estimate,sup_num
CFK_imprv_detail_rms_addition_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_addition,sale_id,imprv_detail_rms_estimate,sale_id
CFK_imprv_detail_rms_addition_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_addition,prop_id,imprv_detail_rms_estimate,prop_id
CFK_imprv_detail_rms_addition_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_addition,imprv_id,imprv_detail_rms_estimate,imprv_id
CFK_imprv_detail_rms_addition_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_addition,imprv_det_id,imprv_detail_rms_estimate,imprv_det_id
CFK_imprv_detail_rms_component_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id_section_id,imprv_detail_rms_component,prop_val_yr,imprv_detail_rms_section,prop_val_yr
CFK_imprv_detail_rms_component_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id_section_id,imprv_detail_rms_component,sup_num,imprv_detail_rms_section,sup_num
CFK_imprv_detail_rms_component_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id_section_id,imprv_detail_rms_component,sale_id,imprv_detail_rms_section,sale_id
CFK_imprv_detail_rms_component_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id_section_id,imprv_detail_rms_component,prop_id,imprv_detail_rms_section,prop_id
CFK_imprv_detail_rms_component_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id_section_id,imprv_detail_rms_component,imprv_id,imprv_detail_rms_section,imprv_id
CFK_imprv_detail_rms_component_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id_section_id,imprv_detail_rms_component,imprv_det_id,imprv_detail_rms_section,imprv_det_id
CFK_imprv_detail_rms_component_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id_section_id,imprv_detail_rms_component,section_id,imprv_detail_rms_section,section_id
CFK_imprv_detail_rms_estimate_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_estimate,prop_val_yr,imprv_detail,prop_val_yr
CFK_imprv_detail_rms_estimate_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_estimate,sup_num,imprv_detail,sup_num
CFK_imprv_detail_rms_estimate_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_estimate,sale_id,imprv_detail,sale_id
CFK_imprv_detail_rms_estimate_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_estimate,prop_id,imprv_detail,prop_id
CFK_imprv_detail_rms_estimate_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_estimate,imprv_id,imprv_detail,imprv_id
CFK_imprv_detail_rms_estimate_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_estimate,imprv_det_id,imprv_detail,imprv_det_id
CFK_imprv_detail_rms_section_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_section,prop_val_yr,imprv_detail_rms_estimate,prop_val_yr
CFK_imprv_detail_rms_section_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_section,sup_num,imprv_detail_rms_estimate,sup_num
CFK_imprv_detail_rms_section_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_section,sale_id,imprv_detail_rms_estimate,sale_id
CFK_imprv_detail_rms_section_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_section,prop_id,imprv_detail_rms_estimate,prop_id
CFK_imprv_detail_rms_section_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_section,imprv_id,imprv_detail_rms_estimate,imprv_id
CFK_imprv_detail_rms_section_prop_val_yr_sup_num_sale_id_prop_id_imprv_id_imprv_det_id,imprv_detail_rms_section,imprv_det_id,imprv_detail_rms_estimate,imprv_det_id
CFK_imprv_entity_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_entity_assoc,prop_id,imprv,prop_id
CFK_imprv_entity_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_entity_assoc,sup_num,imprv,sup_num
CFK_imprv_entity_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_entity_assoc,prop_val_yr,imprv,prop_val_yr
CFK_imprv_entity_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_entity_assoc,imprv_id,imprv,imprv_id
CFK_imprv_entity_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_entity_assoc,sale_id,imprv,sale_id
CFK_imprv_exemption_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_exemption_assoc,prop_id,imprv,prop_id
CFK_imprv_exemption_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_exemption_assoc,sup_num,imprv,sup_num
CFK_imprv_exemption_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_exemption_assoc,prop_val_yr,imprv,prop_val_yr
CFK_imprv_exemption_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_exemption_assoc,imprv_id,imprv,imprv_id
CFK_imprv_exemption_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_exemption_assoc,sale_id,imprv,sale_id
CFK_imprv_owner_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_owner_assoc,prop_id,imprv,prop_id
CFK_imprv_owner_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_owner_assoc,sup_num,imprv,sup_num
CFK_imprv_owner_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_owner_assoc,prop_val_yr,imprv,prop_val_yr
CFK_imprv_owner_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_owner_assoc,imprv_id,imprv,imprv_id
CFK_imprv_owner_assoc_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_owner_assoc,sale_id,imprv,sale_id
FK__imprv_rem__submit,imprv_remodel,submitted_by,remodel_exemption_submitted_by,code
FK__imprv_rem__app_stat,imprv_remodel,app_status,remodel_application_status,code
CFK_imprv_sched_imprv_det_meth_cd,imprv_sched,imprv_det_meth_cd,imprv_det_meth,imprv_det_meth_cd
CFK_imprv_sched_imprv_det_class_cd,imprv_sched,imprv_det_class_cd,imprv_det_class,imprv_det_class_cd
CFK_imprv_sched_imprv_sched_area_type_cd,imprv_sched,imprv_sched_area_type_cd,imprv_sched_area_type,imprv_sched_area_type_cd
CFK_imprv_sched_attr_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_attr,imprv_det_meth_cd,imprv_sched,imprv_det_meth_cd
CFK_imprv_sched_attr_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_attr,imprv_det_type_cd,imprv_sched,imprv_det_type_cd
CFK_imprv_sched_attr_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_attr,imprv_det_class_cd,imprv_sched,imprv_det_class_cd
CFK_imprv_sched_attr_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_attr,imprv_yr,imprv_sched,imprv_yr
CFK_imprv_sched_attr_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_attr,imprv_det_sub_class_cd,imprv_sched,imprv_det_sub_class_cd
CFK_imprv_sched_detail_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_detail,imprv_det_meth_cd,imprv_sched,imprv_det_meth_cd
CFK_imprv_sched_detail_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_detail,imprv_det_type_cd,imprv_sched,imprv_det_type_cd
CFK_imprv_sched_detail_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_detail,imprv_det_class_cd,imprv_sched,imprv_det_class_cd
CFK_imprv_sched_detail_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_detail,imprv_yr,imprv_sched,imprv_yr
CFK_imprv_sched_detail_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_detail,imprv_det_sub_class_cd,imprv_sched,imprv_det_sub_class_cd
CFK_imprv_sched_matrix_assoc_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_matrix_assoc,imprv_det_meth_cd,imprv_sched,imprv_det_meth_cd
CFK_imprv_sched_matrix_assoc_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_matrix_assoc,imprv_det_type_cd,imprv_sched,imprv_det_type_cd
CFK_imprv_sched_matrix_assoc_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_matrix_assoc,imprv_det_class_cd,imprv_sched,imprv_det_class_cd
CFK_imprv_sched_matrix_assoc_matrix_id_imprv_yr,imprv_sched_matrix_assoc,imprv_yr,matrix,matrix_yr
CFK_imprv_sched_matrix_assoc_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_matrix_assoc,imprv_yr,imprv_sched,imprv_yr
CFK_imprv_sched_matrix_assoc_matrix_id_imprv_yr,imprv_sched_matrix_assoc,matrix_id,matrix,matrix_id
CFK_imprv_sched_matrix_assoc_imprv_yr_imprv_det_meth_cd_imprv_det_type_cd_imprv_det_class_cd_imprv_det_sub_class_cd,imprv_sched_matrix_assoc,imprv_det_sub_class_cd,imprv_sched,imprv_det_sub_class_cd
CFK_imprv_sketch_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_sketch,prop_id,imprv,prop_id
CFK_imprv_sketch_prop_val_yr_sup_num_sale_id_prop_id_imprv_id,imprv_sketch,prop_val_yr,imprv,prop_val_yr
