comp_sales_display_grid,idx_lPacsUserID_szGridName,lPacsUserID
comp_sales_display_grid,idx_lPacsUserID_szGridName,szGridName
comp_sales_display_grid_fields,idx_cAdjustment,cAdjustment
comp_sales_display_grid_layout,idx_lGridID,lGridID
comp_sales_property,idx_lPropGridID_lCompPropID,lPropGridID
comp_sales_property,idx_lPropGridID_lCompPropID,lCompPropID
comp_sales_property_adj,idx_lPropGridID_lCompPropID,lPropGridID
comp_sales_property_adj,idx_lPropGridID_lCompPropID,lCompPropID
comp_sales_property_grids,idx_lGridID,lGridID
comp_sales_property_grids,idx_lSubjectPropID,lSubjectPropID
comp_sales_temp_property,idx_lTempPropGridID,lTempPropGridID
comp_sales_temp_property_adj,idx_lTempPropGridID,lTempPropGridID
comparable_grid_live_data,idx_lTempPropGridID,lTempPropGridID
comparable_grid_prop_year_comptype,idx_lMarketValPropGridID,lMarketValPropGridID
comparable_grid_prop_year_comptype,idx_lPropGridID,lPropGridID
comparable_grid_static_data,idx_lPropGridID,lPropGridID
comparable_grid_subject,idx_lSecondarySubjectPropID,lSecondarySubjectPropID
CompletedScope,idx_completedScopeID,completedScopeID
CompletedScope,idx_uidInstanceID,uidInstanceID
current_activity_log_history,ix_current_activity_log_history_execution_time,execution_time
daily_batch_prop_assoc,idx_prop_id,prop_id
delq_notice,idx_pacs_user_id_status,pacs_user_id
delq_notice,idx_pacs_user_id_status,status
delq_roll_bill,idx_bill_id,bill_id
depreciation,idx_prop_type_cd,prop_type_cd
depreciation_detail,idx_prop_type_cd,prop_type_cd
distribution_transaction_list,idx_dataset_id_segment_id,dataset_id
distribution_transaction_list,idx_dataset_id_segment_id,segment_id
entity,idx_entity_type_cd,entity_type_cd
entity,idx_taxing_unit_num,taxing_unit_num
entity_attorney,idx_entity_attorney_id,entity_attorney_id
entity_exmpt,idx_exmpt_type_cd,exmpt_type_cd
entity_prop_assoc,idx_prop_id,prop_id
escrow,idx_prop_id,prop_id
event,idx_ref_evt_type,ref_evt_type
event,idx_ref_id1_ref_year_ref_num,ref_id1
event,idx_ref_id1_ref_year_ref_num,ref_year
event,idx_ref_id1_ref_year_ref_num,ref_num
event,idx_ref_id3_event_type_system_type,ref_id3
event,idx_ref_id3_event_type_system_type,event_type
event,idx_ref_id3_event_type_system_type,system_type
EventAnnotation,idx_EventId_EventTypeId,EventId
EventAnnotation,idx_EventId_EventTypeId,EventTypeId
EventAnnotation,idx_WorkflowInstanceInternalId,WorkflowInstanceInternalId
export_appraisal_info,ndx_export_appraisal_info,dataset_id
export_appraisal_info,ndx_export_appraisal_info,prop_val_yr
export_appraisal_info,ndx_export_appraisal_info,prop_id
export_appraisal_info,ndx_export_appraisal_info,sup_num
export_appraisal_info,ndx_export_appraisal_info,owner_id
export_appraisal_tax_area_totals,ndx_export_appraisal_tax_area_totals,dataset_id
export_appraisal_tax_area_totals,ndx_export_appraisal_tax_area_totals,year
export_appraisal_tax_area_totals,ndx_export_appraisal_tax_area_totals,sup_num
export_appraisal_tax_area_totals,ndx_export_appraisal_tax_area_totals,tax_area_number
fee,idx_fee_owner_id,owner_id
fee,idx_payment_group_id,payment_group_id
fee,idx_payout_agreement_id,payout_agreement_id
fee,idx_rollback_id,rollback_id
fee,idx_year_statement_id,year
fee,idx_year_statement_id,statement_id
fee_prop_assoc,idx_prop_id,prop_id
fin_ap_import_detail,idx_fin_import_id,fin_import_id
fin_coll_transaction_assoc,IDX_fin_coll_transaction_assoc_fin_transaction_id,fin_transaction_id
fin_coll_transaction_assoc,IDX_fin_coll_transaction_assoc_posted_transaction_id,posted_transaction_id
fin_transaction,idx_create_process_id,create_process_id
fin_transaction,IX_FinTransactions_AccountAndDate,fin_account_id
fin_transaction,IX_FinTransactions_AccountAndDate,transaction_date
freeze_ceiling_accept_supplement_group_run_detail,idx_action_indicator,action_indicator
freeze_ceiling_accept_supplement_group_run_detail,idx_report_sort_order,report_sort_order
freeze_ceiling_freeze_refreeze_run_detail,idx_action_indicator,action_indicator
freeze_ceiling_freeze_refreeze_run_detail,idx_report_sort_order,report_sort_order
freeze_ceiling_newly_approved_entity_freeze_ceiling_run_detail,idx_action_indicator,action_indicator
freeze_ceiling_newly_approved_entity_freeze_ceiling_run_detail,idx_report_sort_order,report_sort_order
freeze_ceiling_verification_run_detail,idx_action_indicator,action_indicator
freeze_ceiling_verification_run_detail,idx_report_sort_order,report_sort_order
fund,IDX_fund_fund_number,fund_number
gis_property_info,qgs__idx,prop_id
global_notification_excluded_users,idx_notification_id_pacs_user_id,notification_id
global_notification_excluded_users,idx_notification_id_pacs_user_id,pacs_user_id
import_payment,idx_prop_id,prop_id
imprv,idx_imprv_type_cd,imprv_type_cd
imprv,idx_prop_id,prop_id
imprv,idx_ref_id1,ref_id1
imprv,idx_sale_id,sale_id
imprv_adj,idx_prop_id,prop_id
imprv_attr,idx_prop_id,prop_id
imprv_det_adj,idx_imprv_adj_type_cd,imprv_adj_type_cd
imprv_det_adj,idx_prop_id,prop_id
imprv_det_type,idx_comp_sales_main_area_flag,comp_sales_main_area_flag
imprv_detail,idx_condition_cd,condition_cd
imprv_detail,idx_imprv_det_class_cd,imprv_det_class_cd
imprv_detail,idx_imprv_det_meth_cd,imprv_det_meth_cd
imprv_detail,idx_imprv_det_type_cd,imprv_det_type_cd
imprv_detail,idx_prop_id,prop_id
imprv_detail,idx_ref_id1,ref_id1
imprv_detail,idx_sale_id,sale_id
imprv_detail_rows_temp,idx_imprv_detail_rows_temp,row_num
imprv_entity_assoc,idx_prop_id,prop_id
imprv_exemption_assoc,idx_prop_id,prop_id
imprv_owner_assoc,idx_prop_id,prop_id
imprv_rows_temp,idx_imprv_rows_temp,row_num
imprv_sched,idx_imprv_det_class_cd,imprv_det_class_cd
imprv_sched,idx_imprv_det_meth_cd,imprv_det_meth_cd
imprv_sched,idx_imprv_det_type_cd,imprv_det_type_cd
imprv_sched,idx_imprv_sched_deprec_cd,imprv_sched_deprec_cd
imprv_sched,idx_imprv_sched_mult_local_quality_cd,imprv_sched_mult_local_quality_cd
imprv_sched,idx_imprv_sched_mult_quality_cd,imprv_sched_mult_quality_cd
imprv_sched,idx_imprv_sched_mult_section_cd,imprv_sched_mult_section_cd
income_improvement_level_detail,idx_income_yr_sup_num_prop_id,income_yr
income_improvement_level_detail,idx_income_yr_sup_num_prop_id,sup_num
